574728	CFA	SKIPTON	SKIP	f
574200	CFA	SNAKE VALLEY & DISTRICT	SNAK	f
574520	CFA	STAWELL	SWEU	f
574744	CFA	STONELEIGH	SLEE	f
574776	CFA	TATYOON	TATY	f
574536	CFA	WALLALOO EAST	WLOO	f
574392	CFA	WARRENMANG & DISTRICT	WARD	f
574792	CFA	WESTMERE	WMER	f
574824	CFA	WILLAURA	WURR	f
574840	CFA	WOORNDOO	WNDO	f
574856	CFA	YALLA Y POORA	YAPO	f
575120	CFA	ANTWERP	ANTW	f
576240	CFA	AREEGRA	AREE	f
576256	CFA	BANGERANG	BANG	f
574944	CFA	BENAYEO	BYEO	f
576288	CFA	BRIM	BRIM	f
575456	CFA	BRIMPAEN	BPEN	f
574960	CFA	BRINGALBERT SOUTH	BSTH	f
575904	CFA	BROUGHTON	BROU	f
575232	CFA	CHARAM	CHAR	f
575632	CFA	CLEAR LAKE	CLLK	f
575648	CFA	CONNEWIRRICOO	CCOO	f
576320	CFA	CRYMELON	CRYM	f
575136	CFA	DETPA & LAKE HINDMARSH	DETP	f
575920	CFA	DIAPUR	DAIP	f
575760	CFA	DINYARRAK	DINY	f
575536	CFA	DOOEN	DOOE	f
575664	CFA	DOUGLAS	DOUG	f
575248	CFA	EDENHOPE	EHPE	f
575328	CFA	GOROKE	GORO	f
576064	CFA	GRASS FLAT	GFLT	f
575344	CFA	GYMBOWEN	GYNB	f
575680	CFA	HARROW	HROW	f
575552	CFA	HORSHAM	HORS	f
575184	CFA	JEPARIT	JEPA	f
575264	CFA	KADNOOK	KADN	f
575776	CFA	KANIVA	KANI	f
576336	CFA	KELLALAC	KELL	f
576160	CFA	KENMARE	KENM	f
576352	CFA	LAH	LAHB	f
575488	CFA	LAHARUM	LAHA	f
575792	CFA	LAWLOIT	LAWL	f
575808	CFA	LEEOR	LEEO	f
575936	CFA	LORQUON	LORQ	f
575024	CFA	LUBECK	LUBE	f
575376	CFA	MINIMAY	MINI	f
575040	CFA	MINYIP	MINU	f
576080	CFA	MITRE	MITR	f
576100	CFA	NATIMUK	NATI	f
575952	CFA	NETHERBY	NEBY	f
575392	CFA	NEUARPURR	NEUA	f
576128	CFA	NORADJUHA	NORA	f
576368	CFA	NORTH WIMMERA	NWIM	f
575408	CFA	OZENKADNOOK	OZEN	f
575424	CFA	PERONNE	PERO	f
576176	CFA	PIGICK	PIGI	f
575584	CFA	PIMPINIO	PIMP	f
576192	CFA	RAINBOW	RAIU	f
575072	CFA	RICH AVON	RICH	f
575088	CFA	RUPANYUP	RUPR	f
575824	CFA	SANDSMERE	SMER	f
575840	CFA	SOUTH LILLIMUR	SLIL	f
575200	CFA	TARRANYURK	TARR	f
575712	CFA	TELANGATUK	TELA	f
575728	CFA	TOOLONDO	TLOD	f
575296	CFA	ULLSWATER	ULLS	f
575600	CFA	VECTIS	VECT	f
576208	CFA	WERRAP	WRAP	f
576000	CFA	WINIAM & DISTRICT	WINI	f
575504	CFA	WONWONDAH	WDAH	f
576016	CFA	WOORAK	WOOR	f
575872	CFA	YEARINGA - YARROCK	YEYA	f
576872	CFA	ANNUELLO	ANNU	f
576888	CFA	BOUNDARY BEND	BBND	f
577144	CFA	CARWARP	CWRP	f
576488	CFA	CHINKAPOOK	CHIN	f
576680	CFA	COWANGIE	COWA	f
577000	CFA	HOPETOUN	HOPU	f
577016	CFA	HOPETOUN WEST	HWES	f
576904	CFA	KOOLOONONG	KOOL	f
576520	CFA	LAKE BOGA	LBOG	f
576920	CFA	MANANGATANG	MANA	f
576728	CFA	MITTYACK	MYAK	f
576696	CFA	MURRAYVILLE	MUVU	f
576744	CFA	NANDALY	NAND	f
576552	CFA	NYAH & DISTRICT	NYAH	f
576568	CFA	NYAH WEST	NWST	f
576760	CFA	OUYEN	OUYU	f
576584	CFA	PIANGIL	PIAN	f
576936	CFA	ROBINVALE	ROBI	f
577064	CFA	ROSEBERY	RBRY	f
577080	CFA	SEA LAKE	SLKU	f
576776	CFA	SPEED	SPED	f
576792	CFA	TEMPY	TEMP	f
576808	CFA	TURRIFF	TURR	f
576616	CFA	ULTIMA	ULTI	f
576632	CFA	WAITCHIE	WAIT	f
576840	CFA	WALPEUP	WAUP	f
576952	CFA	WEMEN	WEME	f
576648	CFA	WOORINEN SOUTH	WNEN	f
577112	CFA	YAAPEET	YAAP	f
577792	CFA	APPIN SOUTH	APSH	f
577664	CFA	BARRAPORT	BPRT	f
577808	CFA	BEAUCHAMP	BEAU	f
578160	CFA	BERRIWILLOCK	BLCK	f
577312	CFA	BIRCHIP	BIRC	f
577680	CFA	BOORT	BORT	f
577408	CFA	BUCKRABANYULE	BYUL	f
577824	CFA	COHUNA	COHU	f
577520	CFA	COPE COPE	COPE	f
577536	CFA	CORACK	CRCK	f
579872	CFA	LURG	LURG	f
579888	CFA	MOLYULLAH	MOLY	f
574568	CFA	BORNES HILL	BORN	f
574280	CFA	BURNBANK	BUBK	f
574584	CFA	CARRANBALLAC	CLAC	f
574600	CFA	CHATSWORTH	CHAT	f
577240	CFA	RED CLIFFS	REDC	f
577256	CFA	WERRIMULL	WMUL	f
578176	CFA	CULGOA	CULG	f
577328	CFA	CURYO	CURY	f
577568	CFA	DONALD	DONA	f
577440	CFA	GLENLOTH EAST	GLET	f
577696	CFA	GREDGWIN	GWIN	f
577584	CFA	JEFFCOTT	JEFF	f
577840	CFA	KERANG	KERA	f
577856	CFA	KOONDROOK	KORK	f
578032	CFA	KOTTA	KOTT	f
577872	CFA	LAKE CHARM	LCHR	f
577888	CFA	LALBERT	LALB	f
578048	CFA	LEITCHVILLE	LVIL	f
577616	CFA	LITCHFIELD	LITC	f
577712	CFA	LODDON VALE	LODD	f
577904	CFA	MACORNA	MACO	f
577920	CFA	MEERING WEST	MWST	f
577936	CFA	MURRABIT	MURR	f
578224	CFA	NULLAWIL	NWIL	f
578080	CFA	PINE GROVE	PINE	f
577728	CFA	PYRAMID HILL	PYRU	f
577952	CFA	QUAMBATOOK	QUAM	f
578096	CFA	ROCHESTER	ROER	f
577456	CFA	TEDDYWADDY	TEDY	f
578112	CFA	TENNYSON	TENN	f
577360	CFA	WARMUR	WARM	f
577632	CFA	WATCHEM	WATC	f
577376	CFA	WATCHUPGA	WAGU	f
578240	CFA	WYCHEPROOF	WYCH	f
578256	CFA	WYCHEPROOF SOUTH	WYSH	f
577744	CFA	YANDO	YAND	f
577760	CFA	YARRAWALLA	YWAL	f
579384	CFA	ALMONDS	ALMO	f
578712	CFA	ARCADIA	ARCA	f
578728	CFA	BAILIESTON	BAIL	f
579544	CFA	BALMATTUM	BALM	f
579560	CFA	BOHO	BOHO	f
578456	CFA	BRANJEE	BRAN	f
579400	CFA	COBRAM	COBR	f
579640	CFA	COLBINABBIN	CBIN	f
579096	CFA	COOMA	COOM	f
579656	CFA	COROP	CORP	f
579672	CFA	COROP WEST	COWT	f
578472	CFA	CREIGHTONS CREEK	CCRK	f
579240	CFA	CURRAWA	CURR	f
578744	CFA	WAHRING	WAHR	f
579256	CFA	DOOKIE	DOOK	f
579576	CFA	EARLSTON	EARL	f
578328	CFA	ECHUCA	ECHU	f
578488	CFA	EUROA	EURO	f
578344	CFA	GIRGARRE	GIRG	f
578952	CFA	KAARIMBA	KAAR	f
579272	CFA	KARRAMOMUS	KARR	f
579432	CFA	KATAMATITE	KATA	f
579448	CFA	KATANDRA	KDRA	f
578520	CFA	KELVIN VIEW	KELV	f
579288	CFA	KIALLA & DISTRICT	KIAL	f
579592	CFA	KOONDA	KOON	f
578360	CFA	KYABRAM	KYAB	f
578536	CFA	LOCKSLEY	LLEY	f
578552	CFA	LONGWOOD	LOWD	f
579112	CFA	MERRIGUM	MGUM	f
578584	CFA	MIEPOLL	MIEP	f
578600	CFA	MOLKA	MOLK	f
578760	CFA	MOORILIM	MLIM	f
579464	CFA	MUCKATAH	MUCK	f
578776	CFA	MURCHISON	MURC	f
578792	CFA	NAGAMBIE	NAGU	f
578984	CFA	NARING	NRNG	f
579000	CFA	NUMURKAH	NKAH	f
579128	CFA	NW MOOROOPNA	NWMO	f
578888	CFA	PICOLA	PICO	f
578632	CFA	RUFFY	RUFF	f
579688	CFA	RUSHWORTH	RUSH	f
578648	CFA	SHEAN'S CREEK	SHEK	f
579320	CFA	SHEPPARTON	SHEP	f
579480	CFA	ST JAMES & DISTRICT	SJAM	f
579704	CFA	STANHOPE	STPE	f
578664	CFA	STRATHBOGIE	SBOG	f
579016	CFA	STRATHMERTON	STRN	f
579352	CFA	TALLYGAROOPNA	TGNA	f
578680	CFA	TERIP TERIP	TRIP	f
578376	CFA	TIMMERING	TIMM	f
578392	CFA	TONGALA	TGAL	f
579720	CFA	TOOLLEEN	TLEN	f
579496	CFA	TUNGAMAH	TUNG	f
579176	CFA	UNDERA	UNDE	f
579032	CFA	WAAIA	WAAI	f
578808	CFA	WIRRATE	WIRR	f
579048	CFA	WUNGHNU	WHNU	f
578408	CFA	WYUNA	WYUN	f
578904	CFA	YALCA & YIELIMA	YALC	f
578424	CFA	YAMBUNA	YBUN	f
579064	CFA	YARROWEYAH	YYAH	f
580112	CFA	BARJARG	BARJ	f
579792	CFA	BENALLA	BENU	f
580016	CFA	BOWEYA	BOYA	f
580048	CFA	DEVENISH	DEVE	f
579824	CFA	GOOMALIBEE & UPOTIPOTPON	GOUP	f
579840	CFA	GOORAMBAT	GRAT	f
579856	CFA	LIMA SOUTH	LIMA	f
580208	CFA	MAINDAMPLE	MPLE	f
580368	CFA	MILAWA	MILW	f
580400	CFA	MYRRHEE	MYRH	f
580720	CFA	OXLEY FLATS	OXFT	f
580528	CFA	RUTHERGLEN	RUTR	f
579920	CFA	SWANPOOL	SPOL	f
579936	CFA	TATONG	TATO	f
579968	CFA	WHITEGATE	WGAT	f
580416	CFA	WHITFIELD & DISTRICT	WDIS	f
580880	CFA	WILBY	WILB	f
579984	CFA	WINTON	WINT	f
580896	CFA	YARRAWONGA	YWOU	f
581128	CFA	ALLANS FLAT	AFLT	f
577160	CFA	IRYMPLE	IRYM	f
577176	CFA	MERBEIN	MERB	f
577192	CFA	MERINGUR	MERI	f
577208	CFA	MILDURA	MILD	f
566344	CFA	BEACONSFIELD	BEAC	f
566376	CFA	BERWICK	BERW	f
566760	CFA	CARRUM DOWNS	CADW	f
566296	CFA	TOORADIN	TOOR	f
570520	CFA	HIGHLANDS-CAVEAT	HLAN	f
570168	CFA	KILMORE	KILM	f
570552	CFA	MOLESWORTH	MOLE	f
570584	CFA	STRATH CREEK-REEDY CREEK	SCRC	f
570600	CFA	YEA	YEAA	f
571024	CFA	BAYSWATER	BAYS	f
570672	CFA	BELGRAVE	BELG	f
571040	CFA	BORONIA	BORO	f
570704	CFA	CLEMATIS	CLEM	f
570720	CFA	EMERALD	EMLD	f
571056	CFA	FERNTREE GULLY	FERN	f
570736	CFA	KALLISTA-THE PATCH	KALL	f
571488	CFA	LILYDALE	LDAL	f
571072	CFA	MONTROSE	MONT	f
570816	CFA	OLINDA	OLIN	f
570832	CFA	SASSAFRAS & FERNY CREEK	SASS	f
571104	CFA	SCORESBY	SCOR	f
570848	CFA	SELBY	SELB	f
570944	CFA	SEVILLE	SEVI	f
570960	CFA	SILVAN	SILV	f
571120	CFA	THE BASIN	THEB	f
571136	CFA	UPPER FERNTREE GULLY	UPPE	f
570864	CFA	UPWEY	UPWE	f
580304	CFA	BOBINAWARRAH	BOBI	f
580128	CFA	BONNIE DOON	BONN	f
580448	CFA	BOORHAMAN	BMAN	f
580592	CFA	BOWSER	BOWS	f
580464	CFA	BROWNS PLAINS	BPLN	f
580832	CFA	BUNDALONG	BUND	f
580848	CFA	BURRAMINE	BMIN	f
580320	CFA	CARBOOR	CBOR	f
580032	CFA	CHESNEY VALE	CHES	f
580496	CFA	CORNISHTOWN	CORT	f
580352	CFA	EDI	EDII	f
580608	CFA	ELDORADO	ELDO	f
580624	CFA	EVERTON	EVER	f
580640	CFA	GLENROWAN	GRWN	f
580160	CFA	GLENROY & MERRIJIG	GMER	f
580176	CFA	GOUGHS BAY - HOWES CREEK	GBAY	f
580656	CFA	GRETA	GRET	f
580192	CFA	JAMIESON	JAMI	f
580672	CFA	KILLAWARRA	KWRA	f
580688	CFA	LACEBY WEST	LACE	f
580224	CFA	MANSFIELD	MANU	f
580240	CFA	MERTON	MERT	f
580384	CFA	MOYHU	MOYH	f
580256	CFA	MT BULLER	MBUL	f
580512	CFA	NORONG	NORO	f
580864	CFA	PEECHELBA	PECH	f
580736	CFA	SOUTH WANGARATTA	SRAT	f
580544	CFA	SPRINGHURST	SHRT	f
580752	CFA	TAMINICK & NORTH WINTON	TANW	f
580080	CFA	THOONA	THNA	f
580272	CFA	TOLMIE & DISTRICT	TOLM	f
580560	CFA	WAHGUNYAH	WAHG	f
580784	CFA	WANGARATTA	WRAT	f
580800	CFA	WANGARATTA NORTH	WNTH	f
580912	CFA	WOODS POINT	WPNT	f
581832	CFA	BARANDUDA	BDUD	f
581544	CFA	BEECHWORTH	BECU	f
580968	CFA	BERRINGAMA	BGAM	f
581640	CFA	BETHANGA	BETH	f
580984	CFA	BIGGARA	BIGG	f
581304	CFA	BOWMAN-MURMUNGEE	BOWM	f
581320	CFA	BRIGHT	BRIG	f
581336	CFA	BUFFALO RIVER	BUFR	f
581000	CFA	BURROWYE	BWYE	f
581560	CFA	CHILTERN	CHIU	f
581016	CFA	CORRYONG	CONU	f
581032	CFA	CUDGEWA	CUWA	f
581144	CFA	DEDERANG	DEDE	f
581688	CFA	ESKDALE	ESKD	f
581160	CFA	FALLS CREEK	FCRK	f
581352	CFA	GAPSTED	GAPS	f
581176	CFA	GUNDOWRING	GUND	f
581368	CFA	HARRIETVILLE	HARV	f
581576	CFA	INDIGO VALLEY	INDI	f
581208	CFA	KIEWA	KIEW	f
581864	CFA	LENEVA	LEVA	f
581720	CFA	MITTA MITTA	MITT	f
581224	CFA	MT BEAUTY	MBTY	f
581400	CFA	MUDGEGONGA	MUDG	f
581416	CFA	MYRTLEFORD	MYRU	f
581048	CFA	NARIEL VALLEY	NARI	f
581736	CFA	NOORONGONG	NONG	f
581432	CFA	OVENS PLANTATION	OVEN	f
581448	CFA	OVENS-EUROBIN	OEUR	f
581464	CFA	POREPUNKAH	PORE	f
581480	CFA	ROSEWHITE	RWHT	f
581064	CFA	SHELLEY PLANTATION	SHPL	f
581592	CFA	STANLEY	SLEY	f
581768	CFA	TALGARNO	TALG	f
581784	CFA	TALLANGATTA	TALU	f
581800	CFA	TALLANGATTA VALLEY	TVLY	f
581256	CFA	TAWONGA	TAWO	f
581080	CFA	TINTALDRA	TINT	f
581096	CFA	WALWA	WALW	f
581880	CFA	WODONGA	WODO	f
581896	CFA	WODONGA WEST	WWST	f
581608	CFA	WOORAGEE	WGEE	f
571184	CFA	ELTHAM	EHAM	f
560624	CFA	INGLEWOOD	INGL	f
561296	CFA	KANGAROO FLAT	KFLT	f
560720	CFA	LOCKWOOD	LOCK	f
580768	CFA	TARRAWINGEE & DISTRICT	TADI	f
571168	CFA	CHRISTMAS HILLS	CHRI	f
571232	CFA	KINGLAKE DISTRICT	KING	f
571296	CFA	RESEARCH	RESE	f
560352	CFA	MURPHY'S CREEK	MCRK	f
560480	CFA	RAYWOOD	RAYW	f
561056	CFA	SLATY CREEK	SLAT	f
560912	CFA	SUTTON GRANGE & MYRTLE CK	SUTT	f
560768	CFA	WOODSTOCK WEST	WSTO	f
562488	CFA	AUSPINE TREE FARMS	AUSP	f
561352	CFA	BALMORAL	BRAL	f
562120	CFA	COLERAINE	COLE	f
561592	CFA	DUNROBIN & NANGEELA	DUNN	f
561768	CFA	GREEN TRIANGLE FOREST PRO	GRTR	f
562200	CFA	HILGAY SETTLERS	HILG	f
561640	CFA	MIDWAY - CASTERTON	MFIB	f
562024	CFA	MYAMYN	MYAM	f
562408	CFA	NAREEN	NARE	f
561416	CFA	NORTH BALMORAL	NTHB	f
562296	CFA	TAHARA	TAHA	f
561688	CFA	WANDO BRIDGE	WADO	f
562456	CFA	WANDO HEIGHTS	WHIG	f
562736	CFA	BAINBRIDGE	BAIN	f
562768	CFA	BULART	BLRT	f
563024	CFA	CARAMUT	CMUT	f
563504	CFA	FRAMLINGHAM	FRAM	f
562800	CFA	GRANGE	GRAN	f
562832	CFA	HENSLEY PARK	HENS	f
563680	CFA	KOLORA	KOLO	f
563824	CFA	LINLITHGOW	LGOW	f
562880	CFA	MOORALLA	MOLA	f
562896	CFA	NORTH HAMILTON	NHTN	f
563840	CFA	PENSHURST	PENS	f
563456	CFA	RIPPONHURST	RIPP	f
562928	CFA	TARRINGTON	TTON	f
562960	CFA	WARRAYURE-MOUTAJUP	WJUP	f
563920	CFA	WOODHOUSE	WHOU	f
562976	CFA	YULECART	YULE	f
565032	CFA	APOLLO BAY	APOL	f
564168	CFA	BOORCAN	BOOR	f
573328	CFA	DAYLESFORD	DAYL	f
564504	CFA	CARLISLE RIVER	CRIV	f
564520	CFA	COROROOKE	CRKE	f
564776	CFA	DERRINALLUM	DERR	f
564024	CFA	FORREST	FORE	f
564584	CFA	IRREWILLIPE	IRWI	f
564808	CFA	LESLIE MANOR	LESM	f
564840	CFA	MINGAY & DISTRICT	MDST	f
564952	CFA	PRINCETOWN	PRIN	f
564264	CFA	TERANG	TERA	f
564088	CFA	WEERING-EURACK	WEER	f
565408	CFA	AIREYS INLET	AIRE	f
565536	CFA	BELMONT	BELM	f
565264	CFA	DRYSDALE	DRYS	f
560416	CFA	CAMPBELLS FOREST	CFRT	f
565200	CFA	MEREDITH	MERE	f
565344	CFA	QUEENSCLIFF	QUEE	f
565728	CFA	TEESDALE	TEES	f
565488	CFA	TORQUAY	TRQY	f
565920	CFA	WURDALE	WURD	f
566168	CFA	BAYLES	BAYL	f
560880	CFA	METCALFE	MCAF	f
566216	CFA	DEVON MEADOWS	DEVO	f
566824	CFA	FRANKSTON	FTON	f
567032	CFA	HASTINGS	HSTG	f
566088	CFA	KILCUNDA	KILC	f
567064	CFA	MOOROODUC	MORO	f
566504	CFA	OFFICER	OFFI	f
566104	CFA	PHILLIP ISLAND	PISL	f
567112	CFA	SHOREHAM	SHOR	f
566712	CFA	SORRENTO	SNTO	f
566312	CFA	WARNEET - BLIND BIGHT	WARN	f
567872	CFA	DROUIN	DROU	f
567744	CFA	FISH CREEK & DISTRICT	FISH	f
567936	CFA	LONGWARRY & DISTRICT	LONG	f
567584	CFA	MOE SOUTH	MSTH	f
567360	CFA	POOWONG	POOW	f
567408	CFA	TARWIN LOWER DISTRICT	TARW	f
567648	CFA	TRAFALGAR	TRAU	f
567664	CFA	WESTBURY	WBRY	f
567712	CFA	YARRAGON	YGON	f
568488	CFA	YINNAR	YINN	f
569472	CFA	WILLMOTT FOREST	WILL	f
569960	CFA	BUXTON	BUXT	f
570488	CFA	FLOWERDALE	FLOW	f
570248	CFA	PYALONG	PYAL	f
570264	CFA	TOOBORAC	TOOB	f
571392	CFA	BADGER CREEK	BADG	f
571520	CFA	MT EVELYN	MTEV	f
571664	CFA	YARRA JUNCTION	YAJU	f
572312	CFA	BOLINDA & MONEGETTA	BOLI	f
572344	CFA	DARRAWEIT GUIM	DARR	f
571880	CFA	EPPING	EPPI	f
572232	CFA	MOUNT MACEDON	MTMC	f
572488	CFA	PLENTY	PLEN	f
572392	CFA	SPRINGFIELD	SFLD	f
572136	CFA	WERRIBEE	WBEE	f
572520	CFA	WHITTLESEA	WHIT	f
573232	CFA	BALLARAT	BARA	f
573264	CFA	BUNINYONG	BUNI	f
572832	CFA	CLUNES	CLUN	f
573344	CFA	FRANKLINFORD	FFRD	f
572672	CFA	GREENDALE	GRED	f
572864	CFA	HANCOCK BALLARAT	HANB	f
572896	CFA	LEARMONTH-ADDINGTON	LEAR	f
573840	CFA	MARYBOROUGH	MAGH	f
573040	CFA	NAPOLEONS-ENFIELD	NAPO	f
573424	CFA	PORCUPINE RIDGE	PORC	f
573680	CFA	TRENTHAM	TREN	f
572752	CFA	WALLACE	WALA	f
579512	CFA	YABBA NORTH	YABN	f
579776	CFA	BADDAGINNIE	BADD	f
580144	CFA	BOOROOLITE & DISTRICT	BDIS	f
560320	CFA	BEALIBA	BEAL	f
560528	CFA	ELMORE	ELMO	f
565280	CFA	LEOPOLD	LEOP	f
566024	CFA	DALYSTON	DALY	f
569032	CFA	BINGINWARRI	BING	f
576400	CFA	WARRACKNABEAL	WBEL	f
576416	CFA	WILKUR SOUTH	WILK	f
576032	CFA	YANAC	YANA	f
576984	CFA	BEULAH	BEUL	f
576504	CFA	GOSCHEN	GOSC	f
577032	CFA	LASCELLES	LASC	f
577224	CFA	NANGILOC	NANG	f
577600	CFA	LAEN EAST	LAEN	f
578064	CFA	LOCKINGTON	LTON	f
578208	CFA	NARRAPORT	NPRT	f
577344	CFA	REEDY DAM	REED	f
577968	CFA	SANDHILL LAKE & DISTRICT	SHIL	f
578128	CFA	TORRUMBARRY	TBRY	f
577472	CFA	WOOROONOOK	WNOK	f
578872	CFA	NATHALIA	NATH	f
578616	CFA	RIGG'S CREEK	RIGG	f
579336	CFA	SHEPPARTON EAST	SEST	f
579144	CFA	TATURA	TATU	f
579160	CFA	TOOLAMBA	TOBA	f
579608	CFA	VIOLET TOWN	VTWN	f
580480	CFA	CARLYLE	CYLE	f
579808	CFA	DELATITE PLANTATION	DELA	f
581384	CFA	MT HOTHAM - DINNER PLAIN	MHDP	f
581752	CFA	OLD TALLANGATTA	TALR	f
581240	CFA	SANDY CREEK & CHARLEROI	SCRK	f
581496	CFA	WHOROULY	WHOR	f
581272	CFA	YACKANDANDAH	YACR	f
560704	CFA	BARINGHUP WEST	BARI	f
563248	CFA	NIRRANDA SOUTH	NIRR	f
565088	CFA	ANAKIE	ANAK	f
565776	CFA	BARWON DOWNS	BARD	f
566392	CFA	BUNYIP	BUNY	f
567232	CFA	KONGWAK & DISTRICT	KONG	f
570456	CFA	WHITEHEADS CREEK-TARCOMBE	WCTM	f
573856	CFA	MOOLORT & JOYCES CREEK	MOOL	f
573296	CFA	WENDOUREE	WENO	f
574232	CFA	AMPHITHEATRE	AMPH	f
574264	CFA	BARKLY & FRENCHMAN'S	BARK	f
573992	CFA	BUANGOR & MIDDLE CREEK	BMCK	f
574440	CFA	DADSWELLS BRIDGE	DADS	f
574488	CFA	JOEL JOEL	JOEL	f
574152	CFA	LAKE GOLDSMITH-STOCKYARD	LGLD	f
574344	CFA	LEXTON	LEXT	f
574680	CFA	NARRAPUMELAP SOUTH	NPUM	f
574928	CFA	APSLEY	APSL	f
574376	CFA	REDBANK	REDB	f
574760	CFA	STREATHAM	SHAM	f
574808	CFA	WICKLIFFE	WICK	f
576272	CFA	BOOLITE	BLTE	f
576304	CFA	CANNUM	CNUM	f
575008	CFA	COROMBY	CMBY	f
575152	CFA	DIMBOOLA	DIMB	f
575168	CFA	GERANG	GERA	f
575472	CFA	GREEN LAKE	GLAK	f
575568	CFA	JUNG	JUNG	f
575360	CFA	KARNAK	KARN	f
574976	CFA	LANGKOOP	LKOP	f
575696	CFA	MIGA LAKE	MIGA	f
575056	CFA	MURTOA	MTOU	f
575968	CFA	NHILL	NHIL	f
575280	CFA	PATYAH	PATY	f
575984	CFA	PROPODOLLAH	PROP	f
576384	CFA	SHEEP HILLS	SHLS	f
575856	CFA	TELOPEA DOWNS	TELO	f
576536	CFA	NATYA	NATY	f
577048	CFA	PATCHEWOLLOCK	PATC	f
576600	CFA	SWAN HILL	SWAU	f
576824	CFA	UNDERBOOL	UNBL	f
577096	CFA	WOOMELANG	WOOM	f
578000	CFA	BAMAWM EXTENSION	BEXT	f
577424	CFA	CHARLTON	CTON	f
577552	CFA	CORACK EAST	CEST	f
578192	CFA	DUMOSA	DUMO	f
578016	CFA	GUNBOWER	GUNB	f
577488	CFA	YEUNGROON	YRON	f
578840	CFA	BARMAH	BARM	f
579416	CFA	COBRAM EAST & BOOSEY	BOOS	f
579224	CFA	COSGROVE & PINE LODGE	COSG	f
578936	CFA	DRUMANURE	DRUM	f
578504	CFA	GOORAM	GRAM	f
578968	CFA	KATUNGA	KATU	f
578856	CFA	KOTUPNA	KOTU	f
578568	CFA	MARRAWEENY	MARR	f
579304	CFA	MOOROOPNA	MPNA	f
580704	CFA	OXLEY	OXLE	f
579904	CFA	SAMARIA	SAMA	f
579952	CFA	WARRENBAYNE	WBYN	f
581528	CFA	BARNAWARTHA	BAWA	f
581848	CFA	BONEGILLA	BONA	f
581656	CFA	BULLIOH	BIOH	f
581672	CFA	DARTMOUTH	DMTH	f
581704	CFA	GRANYA	GYRA	f
581192	CFA	KERGUNYAH	KERG	f
572280	CFA	WOODEND	WOOD	f
571088	CFA	ROWVILLE	ROWV	f
571584	CFA	Little Yarra	LTYA	f
568000	CFA	HALLORA	HALO	f
572360	CFA	LANCEFIELD	LANC	f
572640	CFA	Fiskfille	FISK	f
576112	CFA	NATIMUK & DISTRICT	NADI	f
1548248	CFA	HILLCREST	HILC	f
1845328	CFA	Chirnside Park	CHIR	f
571680	CFA	YELLINGBO	YELL	f
570976	CFA	WANDIN	WAND	f
1845712	CFA	Rowville EMR	EROWV	f
1845680	CFA	Patterson River EMR	EPATR	f
1845720	CFA	Caroline Springs EMR	ECARO	f
1845616	CFA	Boronia EMR	EBORO	f
1368504	CFA	Hallam EMR	EHALL	f
1845600	CFA	Sunbury EMR	ESNBY	f
1845656	CFA	Hoppers Crossing EMR	EHOPP	f
1368520	CFA	Dandenong EMR	EDAND	f
1845568	CFA	Rosebud EMR	EROSE	f
1845544	CFA	Traralgon EMR	ETRAR	f
241265	SES	BALLARAT	BALT	f
241561	SES	BRIGHT	BRGT	f
242457	SES	COBDEN	CBDN	f
241609	SES	CORRYONG	CORR	f
242017	SES	ECHUCA	ECHA	f
240305	SES	EMERALD	EMER	f
240873	SES	ERICA	ERCA	f
241625	SES	EUROA	EURA	f
242537	SES	GEELONG	GEEL	f
242081	SES	KYABRAM	KYBM	f
240449	SES	LILYDALE	LILY	f
240953	SES	MAFFRA	MFRA	f
241689	SES	MANSFIELD	MANS	f
241705	SES	MARYSVILLE	MVLE	f
240985	SES	MOE	MOEU	f
241001	SES	MORWELL	MWEL	f
240513	SES	NARRE WARREN	NAWA	f
241769	SES	NUMURKAH	NUMU	f
242633	SES	OTWAY	OTWA	f
242665	SES	PORT FAIRY	PTFA	f
242681	SES	PORTLAND	PLAD	f
242697	SES	SOUTH BARWON	STHB	f
241409	SES	STAWELL	STAW	f
242225	SES	SWAN HILL	SWAN	f
241833	SES	TATURA	TATR	f
241849	SES	WANGARATTA	WGRT	f
241129	SES	WARRAGUL	WGUL	f
240657	SES	UPPER YARRA	UPYA	f
240401	SES	HEALESVILLE	HEAL	f
241969	SES	BENDIGO	BENO	f
241033	SES	PHILIP ISLAND	PHIL	f
240257	SES	MAROONDAH	MDAH	f
240353	SES	FRANKSTON	FRAN	f
241233	SES	ARARAT	ARAT	f
241985	SES	CASTLEMAINE	CASE	f
240545	SES	WHITEHORSE	WHSE	f
240593	SES	SORRENTO	SORR	f
240337	SES	FOOTSCRAY	FOOT	f
240921	SES	LEONGATHA	LEOG	f
241513	SES	ALEXANDRA	ALEX	f
242289	SES	WOOD END	WOEN	f
240209	SES	FAWKNER	FAWK	f
242033	SES	GISBORNE	GISB	f
241641	SES	FALLS CREEK	FALL	f
240417	SES	BRIMBANK	BRBK	f
240673	SES	MONASH	MNSH	f
240609	SES	GREATER DANDENONG	GRDA	f
241097	SES	STRATFORD	STRA	f
241113	SES	TAMBO VALLEY	TAMB	f
240825	SES	BUCHAN	BUCN	f
242049	SES	HEATHCOTE	HEAE	f
242065	SES	KERANG	KRNG	f
241801	SES	SEYMOUR	SYMR	f
241673	SES	KINGLAKE	KNKE	f
241529	SES	BEECHWORTH	BEEC	f
